chart_id,link,title,safe title,javascript file,data files,question_id,question,golden_answer,enabled
18,https://observablehq.com/d/598fb95f4893d856,Stroke statistics - leading cause of death,stroke_statistics_leading_cause_of_death,stroke_statistics_leading_cause_of_death.js,files/2f7dfcb8230fce7ea2304ecd061a59156f1310aebfb3c6efe2e1c7a7a25047fd698597978dd528de8d3566301e1ed209b31e15242af6611c7444f88219ec8e03.csv; files/86765bea67e280167fa5bdaaccfec6bd5412b428b7a3270a4c87e959fc45da9acbc853f9e54e387bd3253ae7e3bac3f727e7752e97a93d4d5b82fcf33b9cade7.csv,57,What happen if I click the left or right arrow button in the charts?,"Clicking the left arrow moves the chart to the previous year, while clicking the right arrow moves it to the next year. The bars and rankings update to show the leading causes of death for that selected year.",1
19,https://observablehq.com/d/fcadcfb0a70486b7,Landline Internet Subscription,landline_internet_subscription,landline_internet_subscription.js,files/d7bda27866cfccbd36e77475f505d8d95cd4e01a8121068062c0470b7431f727c1f88733397c3b013e71e061225212b51c45ba419e5faf71b122a34088880617.csv,58,"Based on the color intensity, which countries appear to have the highest landline Internet subscriptions in 1998?","The United States appears to have the highest landline Internet subscriptions in 1998, shown with the strongest orange color. Other visible countries with notable values include Canada, the Netherlands, Japan, South Korea, France, Hong Kong, Belgium, and Singapore.",1
19,https://observablehq.com/d/fcadcfb0a70486b7,Landline Internet Subscription,landline_internet_subscription,landline_internet_subscription.js,files/d7bda27866cfccbd36e77475f505d8d95cd4e01a8121068062c0470b7431f727c1f88733397c3b013e71e061225212b51c45ba419e5faf71b122a34088880617.csv,59,How can I compare the data for multiple countries using this chart?,"You can compare countries by checking their color intensity on the map, then hovering over each country to see the exact subscription value. For a clearer comparison, you can also click the Bar or Line button to view countries in a more direct numeric comparison.",1
19,https://observablehq.com/d/fcadcfb0a70486b7,Landline Internet Subscription,landline_internet_subscription,landline_internet_subscription.js,files/d7bda27866cfccbd36e77475f505d8d95cd4e01a8121068062c0470b7431f727c1f88733397c3b013e71e061225212b51c45ba419e5faf71b122a34088880617.csv,60,What happens if I drag the year slider from 1998 to 2025?,"The map updates year by year, showing how landline Internet subscriptions changed over time. Countries may become darker or lighter depending on their subscription counts, and more countries may appear as data becomes available.",1
20,https://observablehq.com/d/c796dd26baa3c4f8,4G network,4g_network,4g_network.js,files/e16c0ada51462faafff109afbed2e18ff4c25d0be2bcc8b9361fa8ce59409f8fb15f1158b742354ea29e7204926346531b9f291b5e6ba9246e9581c36ef50e6a.csv,61,What overall trend can be observed in 4G mobile network coverage across the selected countries over time?,"The coverage generally increases over time, with most selected countries moving closer to high or near-complete 4G coverage.",1
20,https://observablehq.com/d/c796dd26baa3c4f8,4G network,4g_network,4g_network.js,files/e16c0ada51462faafff109afbed2e18ff4c25d0be2bcc8b9361fa8ce59409f8fb15f1158b742354ea29e7204926346531b9f291b5e6ba9246e9581c36ef50e6a.csv,62,How can I get the exact data value of 4G coverage for a specific country and year?,"Use the year slider to choose the year, then hover over the country on the map or the bar/line point to see the exact percentage in the tooltip.",1
20,https://observablehq.com/d/c796dd26baa3c4f8,4G network,4g_network,4g_network.js,files/e16c0ada51462faafff109afbed2e18ff4c25d0be2bcc8b9361fa8ce59409f8fb15f1158b742354ea29e7204926346531b9f291b5e6ba9246e9581c36ef50e6a.csv,63,What happen if I click the play button at the year slide of the chart?,"The chart automatically moves year by year, updating the map or chart values until it reaches the latest year.",1
21,https://observablehq.com/d/dd366878162d0d28,Who owns a phone,who_owns_a_phone,who_owns_a_phone.js,files/c256f9c32d377a2292e1a55c0c2d9ba7ecb2ec5720de1e3225767a13c5a4d38290ff09fba4c20d17c86ac7707f8ce7cbdfb9a6ef89c96b5ac67bd452216cc7d0.csv,64,What was the percentage of people covered by a 4G mobile network in Malaysia in 2023?,unable to get answer,1
21,https://observablehq.com/d/dd366878162d0d28,Who owns a phone,who_owns_a_phone,who_owns_a_phone.js,files/c256f9c32d377a2292e1a55c0c2d9ba7ecb2ec5720de1e3225767a13c5a4d38290ff09fba4c20d17c86ac7707f8ce7cbdfb9a6ef89c96b5ac67bd452216cc7d0.csv,65,How can I get the exact 4G mobile network coverage percentage for Thailand in 2018 from this chart?,percentage of people who own mobile phones will appear in a tooltip,1
21,https://observablehq.com/d/dd366878162d0d28,Who owns a phone,who_owns_a_phone,who_owns_a_phone.js,files/c256f9c32d377a2292e1a55c0c2d9ba7ecb2ec5720de1e3225767a13c5a4d38290ff09fba4c20d17c86ac7707f8ce7cbdfb9a6ef89c96b5ac67bd452216cc7d0.csv,66,What information could I get if I hover over to Russia in map chart?,,1
22,https://observablehq.com/d/d9ad549baa56a3a7,Death rate,death_rate,death_rate.js,files/dbbed817c45391c5281ce2d661dc79259aaa0d85385decf761ccf2b32e48debcea222be587ebdd03c3557ec10e71fb6b4dd4e827af0de5a05651b63e5c50b4de.csv,67,Compare the death rate of Ethiopia and Afghanistan. Which one is higher?,"In 2024, Ethiopia is higher, with about 3.1 deaths per 100,000 people, while Afghanistan has about 0.8.",1
22,https://observablehq.com/d/d9ad549baa56a3a7,Death rate,death_rate,death_rate.js,files/dbbed817c45391c5281ce2d661dc79259aaa0d85385decf761ccf2b32e48debcea222be587ebdd03c3557ec10e71fb6b4dd4e827af0de5a05651b63e5c50b4de.csv,68,How can I get the data of Ukraine with the highest death rate in year 2000?,"Drag the year slider to 2000, then hover over Ukraine on the map or check Ukraine in the bar chart. In 2000, Ukraine’s value is 0 deaths per 100,000 people. Its highest value in the dataset is actually in 2022, about 225.6.",1
22,https://observablehq.com/d/d9ad549baa56a3a7,Death rate,death_rate,death_rate.js,files/dbbed817c45391c5281ce2d661dc79259aaa0d85385decf761ccf2b32e48debcea222be587ebdd03c3557ec10e71fb6b4dd4e827af0de5a05651b63e5c50b4de.csv,69,What happen if I drag the slider function at the bottom of the chart?,"The chart updates to the selected year, changing the map colors, bar values, and title based on that year’s conflict death-rate data.",1
23,https://observablehq.com/d/4c5f0483c5ac2bba,Countries where armed conflict happened in 2024,countries_where_armed_conflict_happened_in_2024,countries_where_armed_conflict_happened_in_2024.js,files/6fc3c43974722d64d2c840cab7be9f93ce33a8de0e55013de28c26ad201d9502589d219fbeff19a1e55a7b5f441ac19deebceb4ec7d2b0465f156793a3246a36.csv,70,"Based on the map view, which regions seem to have more orange countries in recent years?","In recent years, more orange countries seem to appear in parts of Africa, the Middle East, and Asia, meaning these regions have more countries where conflict occurred.",1
23,https://observablehq.com/d/4c5f0483c5ac2bba,Countries where armed conflict happened in 2024,countries_where_armed_conflict_happened_in_2024,countries_where_armed_conflict_happened_in_2024.js,files/6fc3c43974722d64d2c840cab7be9f93ce33a8de0e55013de28c26ad201d9502589d219fbeff19a1e55a7b5f441ac19deebceb4ec7d2b0465f156793a3246a36.csv,71,How can I get information of whether Australia has conflict or the opposite on year 1989?,"Drag the year slider to 1989, then hover over Australia on the map. The dataset shows Australia’s value in 1989 is 0, meaning No, no conflict occurred.",1
23,https://observablehq.com/d/4c5f0483c5ac2bba,Countries where armed conflict happened in 2024,countries_where_armed_conflict_happened_in_2024,countries_where_armed_conflict_happened_in_2024.js,files/6fc3c43974722d64d2c840cab7be9f93ce33a8de0e55013de28c26ad201d9502589d219fbeff19a1e55a7b5f441ac19deebceb4ec7d2b0465f156793a3246a36.csv,72,What happens if I click the Line button?,"The chart changes from the world map into a line/small-multiple view, showing selected countries’ conflict status over time, where orange means “Yes, conflict occurred” and blue means “No conflict.”",1
24,https://observablehq.com/d/8ffd349e8704e11c,Interstate and Intrastate war 2010,interstate_and_intrastate_war_2010,interstate_and_intrastate_war_2010.js,files/60cd1dbdcfc91772bb42792365e71c3a1af2fa8820e3b9b1984b8bd24e5d797d40fdc7554ff80e6d84588d9fe87fd1d536bc96635471b308579bcef419aba8ea.csv,73,What does the blue color represent on the map?,"The blue color represents countries marked as “No”, meaning no interstate or intrastate war took place in that country during the selected year.",1
24,https://observablehq.com/d/8ffd349e8704e11c,Interstate and Intrastate war 2010,interstate_and_intrastate_war_2010,interstate_and_intrastate_war_2010.js,files/60cd1dbdcfc91772bb42792365e71c3a1af2fa8820e3b9b1984b8bd24e5d797d40fdc7554ff80e6d84588d9fe87fd1d536bc96635471b308579bcef419aba8ea.csv,74,How can I get the information of countries marked as “Yes” in 2010?,"Move the year slider to 2010, then look for the orange countries on the map. You can hover over each orange country to confirm that it says “Yes — conflict occurred.”",1
24,https://observablehq.com/d/8ffd349e8704e11c,Interstate and Intrastate war 2010,interstate_and_intrastate_war_2010,interstate_and_intrastate_war_2010.js,files/60cd1dbdcfc91772bb42792365e71c3a1af2fa8820e3b9b1984b8bd24e5d797d40fdc7554ff80e6d84588d9fe87fd1d536bc96635471b308579bcef419aba8ea.csv,75,What happens if I hover over a country marked in orange?,"A tooltip appears showing the country name, the selected year, and the status “Yes — conflict occurred.” The orange color is used for countries where war happened that year.",1
25,https://observablehq.com/d/65c10cfa93cada0a,Deaths from one-sided violence,deaths_from_one_sided_violence,deaths_from_one_sided_violence.js,files/5cf487d978b5f405fb1a26bedee3ee17f10608f3cb4affd8c4a7fc670bc2c1a017effd7d988067340ed89bbf618b1e5ad90832d873d525ad8187aff4f3cfab31.csv,76,Which death rate is higher for Iraq between 2014 and 2024?,Death rate in 2014 is higher than 2024 in Iraq which is 3197 higher than death rate in 2024,1
25,https://observablehq.com/d/65c10cfa93cada0a,Deaths from one-sided violence,deaths_from_one_sided_violence,deaths_from_one_sided_violence.js,files/5cf487d978b5f405fb1a26bedee3ee17f10608f3cb4affd8c4a7fc670bc2c1a017effd7d988067340ed89bbf618b1e5ad90832d873d525ad8187aff4f3cfab31.csv,77,How can I find the range of the death rate numbers based on the map?,"By checking the color gradient on the bottom of the map charts, I can get the approximate range of the death rate on the map",1
25,https://observablehq.com/d/65c10cfa93cada0a,Deaths from one-sided violence,deaths_from_one_sided_violence,deaths_from_one_sided_violence.js,files/5cf487d978b5f405fb1a26bedee3ee17f10608f3cb4affd8c4a7fc670bc2c1a017effd7d988067340ed89bbf618b1e5ad90832d873d525ad8187aff4f3cfab31.csv,78,What happens if I hover over the white colored country on the map and what death rate value will appear?,"If I hover over the white colored country, I will get the data of of the country's death rate value with the number of 0 death rate.",1
26,https://observablehq.com/d/a2975a8c512f9051,Deaths in interstate conflict 2024,deaths_in_interstate_conflict_2024,deaths_in_interstate_conflict_2024.js,files/88d1c719e25e4c86cdfae69526fb97c5a28cefb67c52fb19f33c27769a0c25a29a6b4ac98156bc372ac321832b71d19aa469719232feadb0dcb42764f4868d53.csv,79,What is the average death number occurs in Ukraine in year 2024?,The average death number occurs in Ukraine in year 2024 is 68099,1
26,https://observablehq.com/d/a2975a8c512f9051,Deaths in interstate conflict 2024,deaths_in_interstate_conflict_2024,deaths_in_interstate_conflict_2024.js,files/88d1c719e25e4c86cdfae69526fb97c5a28cefb67c52fb19f33c27769a0c25a29a6b4ac98156bc372ac321832b71d19aa469719232feadb0dcb42764f4868d53.csv,80,What happen if I move the slider at the bottom of the line chart?,I can see the death numbers changes in time of all countries if I I move the slider at the bottom of the line chart,1
26,https://observablehq.com/d/a2975a8c512f9051,Deaths in interstate conflict 2024,deaths_in_interstate_conflict_2024,deaths_in_interstate_conflict_2024.js,files/88d1c719e25e4c86cdfae69526fb97c5a28cefb67c52fb19f33c27769a0c25a29a6b4ac98156bc372ac321832b71d19aa469719232feadb0dcb42764f4868d53.csv,81,How can I get the data of Ethiopia in year 2000 the line chart?,"By hovering the mouse over the line chart at year 2000, I can get the data of Ethiopia which is 24 death occurs in year 2000",1
27,https://observablehq.com/d/53d7741e44dea574,Intrastate conflict 2024,intrastate_conflict_2024,intrastate_conflict_2024.js,files/9b416fad3fca5655780483e2ac78a63a50ad1ab2eacfd2b0ba7d7297073b195c564bc9e9c5e468e58233f29314532e008d6ec89257a12314997bf0f8c455074a.csv,82,How many deaths occur in Colombia in 2011?,202 deaths occur in Colombia in 2011,1
27,https://observablehq.com/d/53d7741e44dea574,Intrastate conflict 2024,intrastate_conflict_2024,intrastate_conflict_2024.js,files/9b416fad3fca5655780483e2ac78a63a50ad1ab2eacfd2b0ba7d7297073b195c564bc9e9c5e468e58233f29314532e008d6ec89257a12314997bf0f8c455074a.csv,83,How can I check the number of deaths occur in Iraq between year 2014 and 2017 in line chart?,"By hovering the mouse over the line chart between year 2014 and 2017, I could check the deaths number in Iraq, which is 13168 in 2014 and 10228 in 2017",1
27,https://observablehq.com/d/53d7741e44dea574,Intrastate conflict 2024,intrastate_conflict_2024,intrastate_conflict_2024.js,files/9b416fad3fca5655780483e2ac78a63a50ad1ab2eacfd2b0ba7d7297073b195c564bc9e9c5e468e58233f29314532e008d6ec89257a12314997bf0f8c455074a.csv,84,What happens if I click the play button besides the slider of the map chart?,I can see the difference of intensity of the color of the map and approximate deaths numbers that occurs over time.,1
28,https://observablehq.com/@n93986/forms-of-homelessness-included-in-available-statis,"Forms of homelessness included in available statistics, 2024",forms_of_homelessness_included_in_available_statistics_2024,forms_of_homelessness_included_in_available_statistics_2024.js,files/c61a0ecc4ab0f9ca6ca9351ef3616c38f21c3aeeaa4ccfc1d6207790eee711b7775358172894187f3584b182e17831b6691d8df57b0b4f2fb502428e8b793009.csv,85,"Which homelessness status can see more on the map the ""None of temporary"" or ""None or inadequate""?","There is ""None or temporary"" status more than ""None or inadequate"" on the map",1
28,https://observablehq.com/@n93986/forms-of-homelessness-included-in-available-statis,"Forms of homelessness included in available statistics, 2024",forms_of_homelessness_included_in_available_statistics_2024,forms_of_homelessness_included_in_available_statistics_2024.js,files/c61a0ecc4ab0f9ca6ca9351ef3616c38f21c3aeeaa4ccfc1d6207790eee711b7775358172894187f3584b182e17831b6691d8df57b0b4f2fb502428e8b793009.csv,86,How can I get the information of the status of homelessness people in Madagascar?,"By looking at the color of the country, which is teal green, I will be able toknow that the homeless people have no accommodation, or if I hovering at the country, I could be able to get the status as the information of the country appear.",1
28,https://observablehq.com/@n93986/forms-of-homelessness-included-in-available-statis,"Forms of homelessness included in available statistics, 2024",forms_of_homelessness_included_in_available_statistics_2024,forms_of_homelessness_included_in_available_statistics_2024.js,files/c61a0ecc4ab0f9ca6ca9351ef3616c38f21c3aeeaa4ccfc1d6207790eee711b7775358172894187f3584b182e17831b6691d8df57b0b4f2fb502428e8b793009.csv,87,What happen if I hover at the country labeled with orange color?,"I t will shows the information of the homelessness status of ""None of inadequate""",1
29,https://observablehq.com/@n93986/profit-margin,Profit Margin,profit_margin,profit_margin.js,files/2d1a082b217b2a974da55868a9026d6802a18396b864eeb11b45d2c8bf418f0538384f3e974a4d6680b9c69c4c9d9b56ebd6f0c5d3ea1262641c73b35fbedb9f.csv,88,What is the average profit margin of the developed countries?,the average is 23.75%,1
29,https://observablehq.com/@n93986/profit-margin,Profit Margin,profit_margin,profit_margin.js,files/2d1a082b217b2a974da55868a9026d6802a18396b864eeb11b45d2c8bf418f0538384f3e974a4d6680b9c69c4c9d9b56ebd6f0c5d3ea1262641c73b35fbedb9f.csv,89,How can I identify which country is developed or emerging,"By looking at the color label of the country's bar, I could identify that Green color is for developed countries and Gray color is for emerging countries",1
29,https://observablehq.com/@n93986/profit-margin,Profit Margin,profit_margin,profit_margin.js,files/2d1a082b217b2a974da55868a9026d6802a18396b864eeb11b45d2c8bf418f0538384f3e974a4d6680b9c69c4c9d9b56ebd6f0c5d3ea1262641c73b35fbedb9f.csv,90,What happen if I hover the United State bar?,I could see the information of the United States with revenue share 45% and profit margin 17%,1
30,https://observablehq.com/d/3219ba596e39def0,ARBES,arbes,arbes.js,files/3f00dd076acdf1ff6b5ecb2f0618b0ebb3941f23e744a3c6b2b49f736849122b66ccec1b3b46916190c13d3054c510f5b7e786eaeaa9234d8acfb50e7dadb789.csv; files/c2589633280e7a8ad7e48b7da8c6f7fc4e62b91046b12187d91c198eff2bc6b82847fab290cd61e79686a598102fb81a027de0f06a35b159020410d6b3c692ff.csv,91,Which country has the highest number of households that practice fallowing in their fields?,Ghana,1
